Layer,Head,Attention_Sum,Layer_Total_Sum
26,26,0.118323475,2.8344061
26,27,0.47493833,2.8344061
26,28,0.033961874,2.8344061
26,29,0.06768327,2.8344061
26,30,0.024394888,2.8344061
26,31,0.12564854,2.8344061
26,32,2.0244523e-05,2.8344061
26,33,0.04518728,2.8344061
26,34,0.01268445,2.8344061
26,35,0.0007686829,2.8344061
26,36,0.014013419,2.8344061
26,37,0.008500173,2.8344061
26,38,0.0052813967,2.8344061
26,39,0.18012212,2.8344061
26,40,0.12356846,2.8344061
26,41,0.003160784,2.8344061
26,42,0.00054868014,2.8344061
26,43,0.044586685,2.8344061
26,44,0.029948045,2.8344061
26,45,0.092548355,2.8344061
26,46,0.088131696,2.8344061
26,47,0.008902801,2.8344061
26,48,0.0031703408,2.8344061
26,49,0.010532681,2.8344061
26,50,3.2800293e-05,2.8344061
26,51,0.0035409634,2.8344061
26,52,0.015095819,2.8344061
26,53,0.0015811706,2.8344061
26,54,0.0074689165,2.8344061
26,55,0.026980795,2.8344061
26,56,0.00094878,2.8344061
26,57,0.003908989,2.8344061
26,58,0.00076031947,2.8344061
26,59,0.17583103,2.8344061
26,60,0.002424444,2.8344061
26,61,0.29397047,2.8344061
26,62,0.00040076373,2.8344061
26,63,0.02840193,2.8344061
27,0,0.0054449765,2.342801
27,1,0.011972891,2.342801
27,2,0.007475669,2.342801
27,3,0.07535459,2.342801
27,4,0.0021104384,2.342801
27,5,9.6116345e-08,2.342801
27,6,0.0029658843,2.342801
27,7,0.0038022376,2.342801
27,8,0.019848384,2.342801
27,9,0.0040753298,2.342801
27,10,0.005544577,2.342801
27,11,0.0040759686,2.342801
27,12,0.0001525582,2.342801
27,13,0.00866134,2.342801
27,14,0.00021692988,2.342801
27,15,0.0023729738,2.342801
27,16,3.923568e-08,2.342801
27,17,0.0006807338,2.342801
27,18,9.214311e-07,2.342801
27,19,5.9916406e-06,2.342801
27,20,0.0015580733,2.342801
27,21,0.00036381488,2.342801
27,22,0.006378173,2.342801
27,23,0.0030352147,2.342801
27,24,0.18791139,2.342801
27,25,0.07685509,2.342801
27,26,2.0962445e-06,2.342801
27,27,0.3187965,2.342801
27,28,0.025290744,2.342801
27,29,0.021100983,2.342801
27,30,0.16814026,2.342801
27,31,0.008445799,2.342801
27,32,0.014747262,2.342801
27,33,0.0069539137,2.342801
27,34,0.001839065,2.342801
27,35,0.0019944417,2.342801
27,36,0.01488702,2.342801
27,37,0.026217824,2.342801
27,38,0.002313935,2.342801
27,39,0.044540104,2.342801
27,40,0.0021726333,2.342801
27,41,0.028197939,2.342801
27,42,0.06445825,2.342801
27,43,0.0037175133,2.342801
27,44,0.33063632,2.342801
27,45,0.022477284,2.342801
27,46,0.09542298,2.342801
27,47,0.053910427,2.342801
27,48,2.1001073e-05,2.342801
27,49,0.0012833087,2.342801
27,50,0.25217643,2.342801
27,51,0.010107036,2.342801
27,52,0.13126367,2.342801
27,53,0.13385296,2.342801
27,54,0.057524778,2.342801
27,55,0.0023577956,2.342801
27,56,0.0007417082,2.342801
27,57,0.003896247,2.342801
27,58,0.0049088276,2.342801
27,59,4.695482e-06,2.342801
27,60,0.013639271,2.342801
27,61,2.6250898e-06,2.342801
27,62,0.040976763,2.342801
27,63,0.0029166965,2.342801
28,0,0.024194531,4.4021983
28,1,0.0038397405,4.4021983
28,2,0.00050098327,4.4021983
28,3,0.011926648,4.4021983
28,4,0.028095774,4.4021983
28,5,0.17686307,4.4021983
28,6,0.09569022,4.4021983
28,7,0.00046053206,4.4021983
28,8,0.016867647,4.4021983
28,9,0.6210038,4.4021983
28,10,0.008702479,4.4021983
28,11,0.053424075,4.4021983
28,12,0.407646,4.4021983
28,13,0.2832039,4.4021983
28,14,0.04040262,4.4021983
28,15,0.0011201674,4.4021983
28,16,0.022235997,4.4021983
28,17,0.030039929,4.4021983
28,18,0.00017200704,4.4021983
28,19,0.035544645,4.4021983
28,20,0.14052755,4.4021983
28,21,0.008838481,4.4021983
28,22,3.9642342e-05,4.4021983
28,23,0.030524509,4.4021983
28,24,9.103845e-06,4.4021983
28,25,0.00056929956,4.4021983
28,26,0.032948345,4.4021983
28,27,0.00017461556,4.4021983
28,28,0.003617839,4.4021983
28,29,3.4836343e-05,4.4021983
28,30,4.6912115e-05,4.4021983
28,31,0.0003622127,4.4021983
28,32,0.09833197,4.4021983
28,33,0.021844232,4.4021983
28,34,0.0015006106,4.4021983
28,35,0.12137909,4.4021983
28,36,0.0025225133,4.4021983
28,37,0.20239505,4.4021983
28,38,0.010661671,4.4021983
28,39,0.00056458317,4.4021983
28,40,0.03364653,4.4021983
28,41,0.013667287,4.4021983
28,42,0.0010422299,4.4021983
28,43,0.00015296569,4.4021983
28,44,0.0002665711,4.4021983
28,45,0.0020220545,4.4021983
28,46,0.016867016,4.4021983
28,47,0.055961896,4.4021983
28,48,0.0065487223,4.4021983
28,49,0.005430847,4.4021983
28,50,0.00019437313,4.4021983
28,51,1.407524e-07,4.4021983
28,52,3.5486323e-07,4.4021983
28,53,1.3579015e-06,4.4021983
28,54,3.008689e-05,4.4021983
28,55,9.602018e-07,4.4021983
28,56,0.0023110942,4.4021983
28,57,0.07944642,4.4021983
28,58,0.3185848,4.4021983
28,59,0.0681912,4.4021983
28,60,0.50287455,4.4021983
28,61,0.6138655,4.4021983
28,62,0.09202154,4.4021983
28,63,0.05024355,4.4021983
29,0,0.0045803403,1.3727967
29,1,0.0033216064,1.3727967
29,2,0.0016080576,1.3727967
29,3,0.0003704138,1.3727967
29,4,0.01026102,1.3727967
29,5,0.0011756254,1.3727967
29,6,0.022784699,1.3727967
29,7,0.0050406298,1.3727967
29,8,0.0009508251,1.3727967
29,9,0.0033298754,1.3727967
29,10,0.0008426625,1.3727967
29,11,0.010339335,1.3727967
29,12,0.00031162245,1.3727967
29,13,0.000115902716,1.3727967
29,14,0.003729939,1.3727967
29,15,0.0011014845,1.3727967
29,16,0.25532037,1.3727967
29,17,0.0121308435,1.3727967
29,18,0.25880012,1.3727967
29,19,0.0017367096,1.3727967
29,20,0.08309868,1.3727967
29,21,0.0120074805,1.3727967
29,22,0.0015264336,1.3727967
29,23,0.029796932,1.3727967
29,24,0.00012422277,1.3727967
29,25,0.0007556414,1.3727967
29,26,5.7354977e-05,1.3727967
29,27,0.0001169411,1.3727967
29,28,0.0040692063,1.3727967
29,29,0.00011329856,1.3727967
29,30,0.0004999938,1.3727967
29,31,0.006693053,1.3727967
29,32,0.0009776575,1.3727967
29,33,0.0005837179,1.3727967
29,34,0.00022808829,1.3727967
29,35,0.0005218542,1.3727967
29,36,0.00093308906,1.3727967
29,37,0.0023244806,1.3727967
29,38,0.051114157,1.3727967
29,39,0.0045604734,1.3727967
29,40,0.00528202,1.3727967
29,41,0.00020322495,1.3727967
29,42,0.007333899,1.3727967
29,43,0.007314028,1.3727967
29,44,0.00012810496,1.3727967
29,45,0.0017560903,1.3727967
29,46,0.00073379383,1.3727967
29,47,0.0003823581,1.3727967
29,48,0.0043146913,1.3727967
29,49,0.015332395,1.3727967
29,50,0.0034959682,1.3727967
29,51,0.07539152,1.3727967
29,52,0.0019635838,1.3727967
29,53,0.014364903,1.3727967
29,54,0.0010675157,1.3727967
29,55,0.03803846,1.3727967
29,56,0.015934775,1.3727967
29,57,0.11264521,1.3727967
29,58,0.01536742,1.3727967
29,59,0.018746775,1.3727967
29,60,0.03205766,1.3727967
29,61,0.014466444,1.3727967
29,62,0.018887136,1.3727967
29,63,0.16963384,1.3727967
30,0,0.007061955,1.4150788
30,1,0.0021230713,1.4150788
30,2,0.07789723,1.4150788
30,3,0.056005653,1.4150788
30,4,0.0055793272,1.4150788
30,5,0.35379046,1.4150788
30,6,0.00303559,1.4150788
30,7,0.0055865124,1.4150788
30,8,0.014363453,1.4150788
30,9,0.020569794,1.4150788
30,10,0.00017785832,1.4150788
30,11,0.3451627,1.4150788
30,12,0.00026863394,1.4150788
30,13,0.0006769977,1.4150788
30,14,0.055792097,1.4150788
30,15,0.1365617,1.4150788
30,16,0.0088055665,1.4150788
30,17,0.002713434,1.4150788
30,18,0.006672686,1.4150788
30,19,0.0010642955,1.4150788
30,20,0.021217123,1.4150788
30,21,0.006152503,1.4150788
30,22,0.00015225663,1.4150788
30,23,0.00010249512,1.4150788
30,24,0.04638864,1.4150788
30,25,0.0117017105,1.4150788
30,26,0.000100039615,1.4150788
30,27,0.008864885,1.4150788
30,28,0.006996505,1.4150788
30,29,0.0022220192,1.4150788
30,30,2.6225762e-05,1.4150788
30,31,0.035861462,1.4150788
30,32,0.0034255972,1.4150788
30,33,0.00037852617,1.4150788
30,34,7.6598444e-05,1.4150788
30,35,0.0026035411,1.4150788
30,36,0.005570204,1.4150788
30,37,0.00046138046,1.4150788
30,38,0.006576687,1.4150788
30,39,0.00023041284,1.4150788
30,40,0.0007801928,1.4150788
30,41,0.029625155,1.4150788
30,42,0.00926047,1.4150788
30,43,0.017406343,1.4150788
30,44,0.004106487,1.4150788
30,45,0.037096053,1.4150788
30,46,0.0011035155,1.4150788
30,47,0.000409546,1.4150788
30,48,0.00087018986,1.4150788
30,49,0.019514307,1.4150788
30,50,0.0036093201,1.4150788
30,51,0.0008831777,1.4150788
30,52,0.002613144,1.4150788
30,53,0.00073945953,1.4150788
30,54,0.0109852925,1.4150788
30,55,0.010792142,1.4150788
30,56,0.00027426344,1.4150788
30,57,1.8767947e-05,1.4150788
30,58,0.00015843159,1.4150788
30,59,0.00066741556,1.4150788
30,60,3.6998354e-06,1.4150788
30,61,0.0003990733,1.4150788
30,62,1.16080755e-05,1.4150788
30,63,0.0007327743,1.4150788
31,0,0.000110623696,1.4002571
31,1,0.0020870152,1.4002571
31,2,0.021987323,1.4002571
31,3,0.00357941,1.4002571
31,4,0.028819986,1.4002571
31,5,0.017334133,1.4002571
31,6,0.009702159,1.4002571
31,7,0.015189808,1.4002571
31,8,0.0066070966,1.4002571
31,9,0.12753558,1.4002571
31,10,0.0005789383,1.4002571
31,11,0.0010426214,1.4002571
31,12,0.00021906826,1.4002571
31,13,2.3514884e-05,1.4002571
31,14,2.3576842e-05,1.4002571
31,15,0.0006085137,1.4002571
31,16,0.0077472623,1.4002571
31,17,0.12773833,1.4002571
31,18,0.00041247695,1.4002571
31,19,0.034110542,1.4002571
31,20,0.024261361,1.4002571
31,21,0.020681746,1.4002571
31,22,0.011983465,1.4002571
31,23,0.02145002,1.4002571
31,24,0.011903498,1.4002571
31,25,0.014362738,1.4002571
31,26,0.00033443898,1.4002571
31,27,0.011855958,1.4002571
31,28,0.0040013767,1.4002571
31,29,0.04005572,1.4002571
31,30,0.15360494,1.4002571
31,31,0.0072157066,1.4002571
31,32,8.348223e-06,1.4002571
31,33,0.0009715992,1.4002571
31,34,0.00010543335,1.4002571
31,35,7.405023e-05,1.4002571
31,36,0.37030658,1.4002571
31,37,0.00085072353,1.4002571
31,38,0.0007111044,1.4002571
31,39,0.00026877603,1.4002571
31,40,0.0009035547,1.4002571
31,41,0.0100763505,1.4002571
31,42,0.006452786,1.4002571
31,43,0.0019302182,1.4002571
31,44,0.0072797015,1.4002571
31,45,0.0015835752,1.4002571
31,46,0.0007619327,1.4002571
31,47,0.003617563,1.4002571
31,48,0.0045109615,1.4002571
31,49,0.0024938425,1.4002571
31,50,0.13627061,1.4002571
31,51,0.0019126311,1.4002571
31,52,0.0051174276,1.4002571
31,53,0.0014358823,1.4002571
31,54,0.017388714,1.4002571
31,55,0.008866059,1.4002571
31,56,0.030150954,1.4002571
31,57,0.0015641544,1.4002571
31,58,0.0056121033,1.4002571
31,59,0.02156121,1.4002571
31,60,0.003476826,1.4002571
31,61,0.009708988,1.4002571
31,62,0.015629627,1.4002571
31,63,0.001485606,1.4002571
32,0,0.0001130181,1.5713336
32,1,0.0011240654,1.5713336
32,2,0.0013509241,1.5713336
32,3,0.0038734856,1.5713336
32,4,0.000105563115,1.5713336
32,5,0.00016496358,1.5713336
32,6,0.00026906215,1.5713336
32,7,0.043763787,1.5713336
32,8,6.5056454e-05,1.5713336
32,9,0.0005407708,1.5713336
32,10,0.0019911851,1.5713336
32,11,0.0019068145,1.5713336
32,12,0.0014579822,1.5713336
32,13,0.01960859,1.5713336
32,14,0.00038379495,1.5713336
32,15,0.0039035967,1.5713336
32,16,0.010491842,1.5713336
32,17,0.0030001062,1.5713336
32,18,0.0032647927,1.5713336
32,19,0.0093208775,1.5713336
32,20,0.0043033,1.5713336
32,21,0.00012439839,1.5713336
32,22,0.0078055416,1.5713336
32,23,0.0004419211,1.5713336
32,24,7.976741e-06,1.5713336
32,25,3.758244e-05,1.5713336
32,26,0.06759183,1.5713336
32,27,0.00012889244,1.5713336
32,28,1.8097984e-05,1.5713336
32,29,0.15113927,1.5713336
32,30,0.0013858641,1.5713336
32,31,0.10121104,1.5713336
32,32,0.014934363,1.5713336
32,33,0.0003161147,1.5713336
32,34,0.004069208,1.5713336
32,35,0.0056761107,1.5713336
32,36,1.228479e-05,1.5713336
32,37,0.008656341,1.5713336
32,38,0.017052835,1.5713336
32,39,0.0008543058,1.5713336
32,40,0.016181942,1.5713336
32,41,0.002228965,1.5713336
32,42,0.0012854098,1.5713336
32,43,0.018931828,1.5713336
32,44,0.018611869,1.5713336
32,45,0.044773795,1.5713336
32,46,0.07435122,1.5713336
32,47,0.07614623,1.5713336
32,48,0.00025686505,1.5713336
32,49,0.006890732,1.5713336
32,50,9.2022354e-05,1.5713336
32,51,0.00034002675,1.5713336
32,52,0.00662701,1.5713336
32,53,0.009524304,1.5713336
32,54,0.007355719,1.5713336
32,55,0.0045585064,1.5713336
32,56,0.09645924,1.5713336
32,57,0.28291368,1.5713336
32,58,0.042543862,1.5713336
32,59,0.038803957,1.5713336
32,60,0.14188023,1.5713336
32,61,0.005362793,1.5713336
32,62,0.03587037,1.5713336
32,63,0.14687552,1.5713336
33,0,0.13983941,1.6285833
33,1,0.00535968,1.6285833
33,2,0.019022834,1.6285833
33,3,0.03956348,1.6285833
33,4,0.010856657,1.6285833
33,5,0.21749315,1.6285833
33,6,0.05840263,1.6285833
33,7,0.052256927,1.6285833
33,8,0.014701879,1.6285833
33,9,0.015321286,1.6285833
33,10,0.017074045,1.6285833
33,11,0.05205751,1.6285833
33,12,0.016083851,1.6285833
33,13,0.0022177417,1.6285833
33,14,0.12812516,1.6285833
33,15,0.0040645506,1.6285833
33,16,1.6356465e-05,1.6285833
33,17,0.0013110642,1.6285833
33,18,1.0860138e-05,1.6285833
33,19,0.002266069,1.6285833
33,20,0.000916694,1.6285833
33,21,0.00013027506,1.6285833
33,22,0.0033162292,1.6285833
33,23,0.0009927369,1.6285833
33,24,0.0006443815,1.6285833
33,25,0.013362703,1.6285833
33,26,0.00508335,1.6285833
33,27,0.0063347695,1.6285833
33,28,0.12670863,1.6285833
33,29,0.003612913,1.6285833
33,30,0.0065730023,1.6285833
33,31,0.023556035,1.6285833
33,32,0.0022680555,1.6285833
33,33,0.0043623387,1.6285833
33,34,0.0055740112,1.6285833
33,35,0.0042762402,1.6285833
33,36,0.018342108,1.6285833
33,37,0.011423496,1.6285833
33,38,0.3281391,1.6285833
33,39,0.06305681,1.6285833
33,40,0.0064526093,1.6285833
33,41,0.008310409,1.6285833
33,42,5.1301868e-05,1.6285833
33,43,0.0064317947,1.6285833
33,44,0.005981437,1.6285833
33,45,0.007522788,1.6285833
33,46,0.0028040085,1.6285833
33,47,0.008479711,1.6285833
33,48,0.00019502478,1.6285833
33,49,7.8552304e-08,1.6285833
33,50,5.449834e-08,1.6285833
33,51,0.00808702,1.6285833
33,52,3.570316e-06,1.6285833
33,53,1.4016652e-11,1.6285833
33,54,0.00030521007,1.6285833
33,55,0.0016696074,1.6285833
33,56,9.405683e-05,1.6285833
33,57,0.0005809887,1.6285833
33,58,9.947542e-08,1.6285833
33,59,0.054148994,1.6285833
33,60,2.1650638e-05,1.6285833
33,61,0.00039658687,1.6285833
33,62,0.09232505,1.6285833
33,63,1.8682886e-06,1.6285833
34,0,0.14027655,2.212775
34,1,0.024362624,2.212775
34,2,0.01937538,2.212775
34,3,0.045332678,2.212775
34,4,0.4927646,2.212775
34,5,0.12054172,2.212775
34,6,0.018917857,2.212775
34,7,0.0030035535,2.212775
34,8,0.0016741849,2.212775
34,9,0.00017294218,2.212775
34,10,0.000101900325,2.212775
34,11,0.00011351617,2.212775
34,12,0.007468484,2.212775
34,13,0.00017905766,2.212775
34,14,1.8188894e-05,2.212775
34,15,6.999832e-05,2.212775
34,16,0.005311474,2.212775
34,17,0.0033065993,2.212775
34,18,0.005347684,2.212775
34,19,0.05285077,2.212775
34,20,0.041694753,2.212775
34,21,0.059539564,2.212775
34,22,0.14578569,2.212775
34,23,0.05487773,2.212775
34,24,1.1598863e-05,2.212775
34,25,0.00036839422,2.212775
34,26,0.00014340946,2.212775
34,27,0.013840991,2.212775
34,28,0.00011591527,2.212775
34,29,0.00089492515,2.212775
34,30,0.0042225593,2.212775
34,31,0.07146749,2.212775
34,32,0.0026598938,2.212775
34,33,0.0050916225,2.212775
34,34,0.0834822,2.212775
34,35,0.0016347315,2.212775
34,36,0.029202223,2.212775
34,37,0.033256073,2.212775
34,38,0.01338934,2.212775
34,39,0.032317393,2.212775
34,40,0.22307777,2.212775
34,41,0.019605206,2.212775
34,42,0.010508396,2.212775
34,43,0.0166888,2.212775
34,44,0.053321786,2.212775
34,45,0.0035701394,2.212775
34,46,0.02535141,2.212775
34,47,0.019523367,2.212775
34,48,0.0029886211,2.212775
34,49,0.015664801,2.212775
34,50,0.003189003,2.212775
34,51,0.002015104,2.212775
34,52,0.101754114,2.212775
34,53,0.024082933,2.212775
34,54,0.055894524,2.212775
34,55,0.004385097,2.212775
34,56,0.0015011543,2.212775
34,57,0.002505981,2.212775
34,58,0.06744078,2.212775
34,59,0.007907126,2.212775
34,60,0.00036283926,2.212775
34,61,0.0044247895,2.212775
34,62,0.0035472477,2.212775
34,63,0.008277889,2.212775
35,0,0.057903767,1.5650047
35,1,0.018668294,1.5650047
35,2,0.019787116,1.5650047
35,3,0.04044196,1.5650047
35,4,0.028013282,1.5650047
35,5,0.058624938,1.5650047
35,6,0.07862307,1.5650047
35,7,0.0141159035,1.5650047
35,8,0.059635445,1.5650047
35,9,0.0024549612,1.5650047
35,10,0.010843167,1.5650047
35,11,0.036298662,1.5650047
35,12,0.045551255,1.5650047
35,13,6.667983e-05,1.5650047
35,14,0.0009244916,1.5650047
35,15,0.0055967355,1.5650047
35,16,0.013134625,1.5650047
35,17,0.00016389177,1.5650047
35,18,0.08153982,1.5650047
35,19,0.080523476,1.5650047
35,20,0.00090619904,1.5650047
35,21,0.078959055,1.5650047
35,22,0.1359055,1.5650047
35,23,0.21296927,1.5650047
35,24,0.001106064,1.5650047
35,25,0.020947237,1.5650047
35,26,0.00047617772,1.5650047
35,27,0.0037470027,1.5650047
35,28,0.12841307,1.5650047
35,29,0.03350264,1.5650047
35,30,0.0199525,1.5650047
35,31,0.051702194,1.5650047
35,32,0.00051972806,1.5650047
35,33,3.2044365e-05,1.5650047
35,34,0.00022067431,1.5650047
35,35,0.0017374449,1.5650047
35,36,0.0011987861,1.5650047
35,37,0.006914133,1.5650047
35,38,0.0066051073,1.5650047
35,39,0.0063732713,1.5650047
35,40,0.00084656687,1.5650047
35,41,0.005588065,1.5650047
35,42,0.00014712756,1.5650047
35,43,0.0062454008,1.5650047
35,44,0.07157096,1.5650047
35,45,0.0057316823,1.5650047
35,46,0.009732836,1.5650047
35,47,0.023139913,1.5650047
35,48,0.0010549729,1.5650047
35,49,0.0019044562,1.5650047
35,50,0.006556306,1.5650047
35,51,0.0055777496,1.5650047
35,52,0.0065750685,1.5650047
35,53,0.012972843,1.5650047
35,54,0.012409313,1.5650047
35,55,0.0083114235,1.5650047
35,56,0.0028419942,1.5650047
35,57,7.723311e-06,1.5650047
35,58,0.01015077,1.5650047
35,59,0.00035291567,1.5650047
35,60,0.0014901583,1.5650047
35,61,1.12071135e-07,1.5650047
35,62,0.0015053069,1.5650047
35,63,0.0051914123,1.5650047
36,0,0.0007006861,3.398483
36,1,0.00043353374,3.398483
36,2,0.0005692631,3.398483
36,3,0.0003634584,3.398483
36,4,0.0020585263,3.398483
36,5,0.0003293791,3.398483
36,6,0.00028742853,3.398483
36,7,0.012092358,3.398483
36,8,0.0016148111,3.398483
36,9,0.08244765,3.398483
36,10,0.00073557126,3.398483
36,11,0.032999273,3.398483
36,12,0.00541837,3.398483
36,13,0.03961198,3.398483
36,14,0.0134302825,3.398483
36,15,0.001861423,3.398483
36,16,0.0013719214,3.398483
36,17,0.007845841,3.398483
36,18,0.00043143437,3.398483
36,19,0.0015099775,3.398483
36,20,0.026313163,3.398483
36,21,0.06748146,3.398483
36,22,0.0005595576,3.398483
36,23,0.004941646,3.398483
36,24,0.23380104,3.398483
36,25,0.12766734,3.398483
36,26,0.11958624,3.398483
36,27,0.14726347,3.398483
36,28,0.43914407,3.398483
36,29,0.67787534,3.398483
36,30,0.060425833,3.398483
36,31,0.48614687,3.398483
36,32,0.0091021545,3.398483
36,33,0.01239083,3.398483
36,34,0.020651188,3.398483
36,35,0.004080364,3.398483
36,36,0.0027547025,3.398483
36,37,0.014942272,3.398483
36,38,0.045075744,3.398483
36,39,0.012461617,3.398483
36,40,0.0020903945,3.398483
36,41,0.0009757519,3.398483
36,42,0.005761877,3.398483
36,43,0.0004712621,3.398483
36,44,0.0010345741,3.398483
36,45,0.014505002,3.398483
36,46,0.02261304,3.398483
36,47,0.017879318,3.398483
36,48,0.0051872255,3.398483
36,49,0.0051566637,3.398483
36,50,0.0008915167,3.398483
36,51,0.016287403,3.398483
36,52,0.0060854787,3.398483
36,53,0.086698465,3.398483
36,54,0.016476532,3.398483
36,55,0.20471668,3.398483
36,56,0.0021356093,3.398483
36,57,0.1358638,3.398483
36,58,0.0014667471,3.398483
36,59,0.027106062,3.398483
36,60,0.07006975,3.398483
36,61,0.012247451,3.398483
36,62,0.023016728,3.398483
36,63,0.00096789974,3.398483
37,0,0.06115976,3.2234988
37,1,0.04150727,3.2234988
37,2,0.007573628,3.2234988
37,3,0.0094066635,3.2234988
37,4,0.004063154,3.2234988
37,5,0.066657685,3.2234988
37,6,0.019321498,3.2234988
37,7,0.023695443,3.2234988
37,8,0.1859906,3.2234988
37,9,0.004099155,3.2234988
37,10,0.006783708,3.2234988
37,11,0.1550661,3.2234988
37,12,0.028700236,3.2234988
37,13,0.02765033,3.2234988
37,14,0.06243038,3.2234988
37,15,0.028414754,3.2234988
37,16,0.050748494,3.2234988
37,17,0.087178364,3.2234988
37,18,0.04190673,3.2234988
37,19,0.1547275,3.2234988
37,20,0.26548582,3.2234988
37,21,0.016532311,3.2234988
37,22,0.012018815,3.2234988
37,23,0.04446799,3.2234988
37,24,0.0043158596,3.2234988
37,25,0.00012850929,3.2234988
37,26,0.00010648034,3.2234988
37,27,0.02344182,3.2234988
37,28,0.007018078,3.2234988
37,29,0.0001051156,3.2234988
37,30,0.047767803,3.2234988
37,31,0.051949315,3.2234988
37,32,0.0018457852,3.2234988
37,33,0.015373682,3.2234988
37,34,0.08401891,3.2234988
37,35,0.005452402,3.2234988
37,36,0.02368772,3.2234988
37,37,0.019240312,3.2234988
37,38,0.024259035,3.2234988
37,39,0.00015746255,3.2234988
37,40,0.14469498,3.2234988
37,41,0.005949098,3.2234988
37,42,0.0032699404,3.2234988
37,43,0.028903149,3.2234988
37,44,0.31079054,3.2234988
37,45,0.07047026,3.2234988
37,46,0.092556156,3.2234988
37,47,0.09763388,3.2234988
37,48,0.046474956,3.2234988
37,49,0.08548237,3.2234988
37,50,0.40218246,3.2234988
37,51,0.036356103,3.2234988
37,52,0.059541665,3.2234988
37,53,0.027363269,3.2234988
37,54,0.026379898,3.2234988
37,55,0.010338108,3.2234988
37,56,0.012653211,3.2234988
37,57,0.0022907373,3.2234988
37,58,0.006873531,3.2234988
37,59,0.0011867767,3.2234988
37,60,0.004480792,3.2234988
37,61,0.017976558,3.2234988
37,62,0.0018639788,3.2234988
37,63,0.013331635,3.2234988
38,0,0.10924108,4.4030743
38,1,0.0141297495,4.4030743
38,2,0.4382859,4.4030743
38,3,0.5328806,4.4030743
38,4,0.019821497,4.4030743
38,5,0.44985825,4.4030743
38,6,0.016683038,4.4030743
38,7,0.06566243,4.4030743
38,8,0.005328642,4.4030743
38,9,0.002173211,4.4030743
38,10,0.054377217,4.4030743
38,11,0.17836073,4.4030743
38,12,0.015628774,4.4030743
38,13,0.050034657,4.4030743
38,14,0.00055623555,4.4030743
38,15,0.021145817,4.4030743
38,16,0.008919973,4.4030743
38,17,0.0066737514,4.4030743
38,18,0.08592689,4.4030743
38,19,0.011723055,4.4030743
38,20,0.008657047,4.4030743
38,21,0.031498946,4.4030743
38,22,0.0068176566,4.4030743
38,23,0.016580703,4.4030743
38,24,0.048229963,4.4030743
38,25,0.018861663,4.4030743
38,26,0.0135684535,4.4030743
38,27,0.11249441,4.4030743
38,28,0.016958814,4.4030743
38,29,0.01081495,4.4030743
38,30,0.09785518,4.4030743
38,31,0.13391784,4.4030743
38,32,7.17654e-06,4.4030743
38,33,0.014946412,4.4030743
38,34,0.00010062386,4.4030743
38,35,1.7251066e-05,4.4030743
38,36,0.025307082,4.4030743
38,37,0.00079916074,4.4030743
38,38,0.015068311,4.4030743
38,39,2.535417e-07,4.4030743
38,40,5.794931e-05,4.4030743
38,41,0.0050803684,4.4030743
38,42,0.00224902,4.4030743
38,43,0.003986667,4.4030743
38,44,0.0044237543,4.4030743
38,45,0.0184163,4.4030743
38,46,0.007052128,4.4030743
38,47,0.029334152,4.4030743
38,48,0.00030409556,4.4030743
38,49,0.06149908,4.4030743
38,50,0.64049345,4.4030743
38,51,0.027014814,4.4030743
38,52,0.19106242,4.4030743
38,53,0.34421375,4.4030743
38,54,0.05476223,4.4030743
38,55,0.014433711,4.4030743
38,56,0.08781329,4.4030743
38,57,0.041302502,4.4030743
38,58,0.0021715814,4.4030743
38,59,0.0058236583,4.4030743
38,60,0.02454571,4.4030743
38,61,0.05283525,4.4030743
38,62,0.10644479,4.4030743
38,63,0.017840018,4.4030743
39,0,0.24424466,5.0610533
39,1,0.08438438,5.0610533
39,2,0.0015022238,5.0610533
39,3,0.057438456,5.0610533
39,4,0.14309295,5.0610533
39,5,0.07054596,5.0610533
39,6,0.00469535,5.0610533
39,7,0.019849494,5.0610533
39,8,0.4811353,5.0610533
39,9,0.0013617417,5.0610533
39,10,0.12007195,5.0610533
39,11,0.20692812,5.0610533
39,12,0.055194817,5.0610533
39,13,0.1886276,5.0610533
39,14,0.021674233,5.0610533
39,15,0.005908287,5.0610533
39,16,0.0018665028,5.0610533
39,17,0.00534526,5.0610533
39,18,0.004044652,5.0610533
39,19,0.01117654,5.0610533
39,20,0.008373243,5.0610533
39,21,0.0073972084,5.0610533
39,22,0.027856074,5.0610533
39,23,0.00527779,5.0610533
39,24,0.009459566,5.0610533
39,25,0.01602496,5.0610533
39,26,0.0101389475,5.0610533
39,27,0.035273626,5.0610533
39,28,0.06574221,5.0610533
39,29,0.010591399,5.0610533
39,30,0.12824771,5.0610533
39,31,0.062012725,5.0610533
39,32,0.034894455,5.0610533
39,33,0.009928311,5.0610533
39,34,0.00014387433,5.0610533
39,35,0.356112,5.0610533
39,36,0.33122957,5.0610533
39,37,0.47589248,5.0610533
39,38,0.6559005,5.0610533
39,39,0.3769909,5.0610533
39,40,0.011814156,5.0610533
39,41,0.01023146,5.0610533
39,42,0.0098523395,5.0610533
39,43,0.011725392,5.0610533
39,44,0.028615488,5.0610533
39,45,0.009501442,5.0610533
39,46,0.040529154,5.0610533
39,47,0.23078991,5.0610533
39,48,0.040811323,5.0610533
39,49,0.00088579673,5.0610533
39,50,0.0073604695,5.0610533
